InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
542423,22949,36 DOILIES DOLLY GIRL,24,2011-01-28 09:09:00,1.45,15057.0,United Kingdom,34.8,2011-01
573928,22962,JAM JAR WITH PINK LID,48,2011-11-02 10:07:00,0.72,16839.0,United Kingdom,34.56,2011-11
572520,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-10-24 15:05:00,0.79,13165.0,United Kingdom,7.9,2011-10
574836,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-11-07 11:32:00,1.25,17623.0,United Kingdom,15.0,2011-11
562045,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-08-02 10:33:00,0.83,12644.0,Germany,6.64,2011-08
566251,23392,SPACEBOY ROCKET LOLLY MAKERS,1,2011-09-11 12:13:00,2.08,12841.0,United Kingdom,2.08,2011-09
573160,22847,BREAD BIN DINER STYLE IVORY,1,2011-10-28 08:58:00,16.95,14359.0,United Kingdom,16.95,2011-10
540471,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-01-07 14:21:00,0.42,15601.0,United Kingdom,5.04,2011-01
562779,23061,VINTAGE EMBOSSED HEART,2,2011-08-09 12:58:00,1.25,17841.0,United Kingdom,2.5,2011-08
571658,22355,CHARLOTTE BAG SUKI DESIGN,20,2011-10-18 12:48:00,0.85,12621.0,Germany,17.0,2011-10
576187,22489,PACK OF 12 TRADITIONAL CRAYONS,12,2011-11-14 11:25:00,0.42,17228.0,United Kingdom,5.04,2011-11
536408,21544,SKULLS  WATER TRANSFER TATTOOS ,12,2010-12-01 11:41:00,0.85,14307.0,United Kingdom,10.2,2010-12
575516,22299,PIG KEYRING WITH LIGHT & SOUND ,24,2011-11-10 10:45:00,1.25,17340.0,United Kingdom,30.0,2011-11
556252,21166,COOK WITH WINE METAL SIGN ,12,2011-06-09 16:44:00,2.08,16779.0,United Kingdom,24.96,2011-06
547881,10124A,SPOTS ON RED BOOKCOVER TAPE,1,2011-03-27 16:08:00,0.42,13110.0,United Kingdom,0.42,2011-03
570501,23342,MINT DINER WALL CLOCK,2,2011-10-11 09:23:00,8.5,14857.0,United Kingdom,17.0,2011-10
565934,21136,PAINTED METAL PEARS ASSORTED,24,2011-09-08 10:45:00,1.69,18222.0,United Kingdom,40.56,2011-09
576917,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-11-17 10:40:00,2.08,17613.0,United Kingdom,20.8,2011-11
569230,23406,HOME SWEET HOME KEY HOLDER,1,2011-10-02 15:07:00,6.25,16533.0,United Kingdom,6.25,2011-10
546096,21868,POTTING SHED TEA MUG,12,2011-03-09 11:59:00,1.25,15502.0,United Kingdom,15.0,2011-03
538814,22524,CHILDRENS GARDEN GLOVES BLUE,1,2010-12-14 12:30:00,1.25,15983.0,United Kingdom,1.25,2010-12
566901,22625,RED KITCHEN SCALES,2,2011-09-15 13:54:00,8.5,17434.0,United Kingdom,17.0,2011-09
562031,22679,FRENCH BLUE METAL DOOR SIGN 4,5,2011-08-01 17:37:00,1.25,16984.0,United Kingdom,6.25,2011-08
537217,22849,"BREAD BIN, DINER STYLE, MINT",4,2010-12-05 15:40:00,14.95,15502.0,United Kingdom,59.8,2010-12
557064,22916,HERB MARKER THYME,2,2011-06-16 15:07:00,0.65,13263.0,United Kingdom,1.3,2011-06
538998,85178,VICTORIAN SEWING KIT,36,2010-12-15 12:08:00,1.25,15061.0,United Kingdom,45.0,2010-12
539374,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-12-17 11:40:00,1.25,14769.0,United Kingdom,15.0,2010-12
556105,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-06-08 16:39:00,1.25,13466.0,United Kingdom,15.0,2011-06
556890,23203,JUMBO BAG DOILEY PATTERNS,40,2011-06-15 12:48:00,2.08,17581.0,United Kingdom,83.2,2011-06
556103,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-06-08 16:18:00,0.65,16011.0,United Kingdom,7.800000000000001,2011-06
555541,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2011-06-05 12:51:00,2.95,16883.0,United Kingdom,2.95,2011-06
544159,22768,FAMILY PHOTO FRAME CORNICE,4,2011-02-16 12:48:00,9.95,14944.0,United Kingdom,39.8,2011-02
578534,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2011-11-24 14:51:00,1.25,15725.0,United Kingdom,15.0,2011-11
572306,20735,BLACK MINI TAPE MEASURE ,2,2011-10-23 15:11:00,0.85,17841.0,United Kingdom,1.7,2011-10
569488,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2,2011-10-04 13:10:00,3.75,16440.0,United Kingdom,7.5,2011-10
577554,23571,TRADITIONAL NAUGHTS & CROSSES,2,2011-11-20 15:35:00,1.65,15533.0,United Kingdom,3.3,2011-11
577514,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-11-20 13:00:00,1.25,16212.0,United Kingdom,15.0,2011-11
557948,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,12,2011-06-23 16:35:00,1.65,13937.0,United Kingdom,19.799999999999997,2011-06
560841,23219,LAUREL STAR ANTIQUE SILVER ,24,2011-07-21 12:25:00,1.04,14298.0,United Kingdom,24.96,2011-07
577517,22201,FRYING PAN BLUE POLKADOT,1,2011-11-20 13:16:00,4.25,16710.0,United Kingdom,4.25,2011-11
565401,23077,DOUGHNUT LIP GLOSS ,20,2011-09-02 17:38:00,1.25,16686.0,United Kingdom,25.0,2011-09
579124,21967,PACK OF 12 SKULL TISSUES,12,2011-11-28 12:14:00,0.39,15721.0,United Kingdom,4.68,2011-11
579470,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-11-29 15:06:00,3.75,16549.0,United Kingdom,3.75,2011-11
551275,21931,JUMBO STORAGE BAG SUKI,10,2011-04-27 13:03:00,2.08,13285.0,United Kingdom,20.8,2011-04
575747,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-11-11 10:19:00,0.83,12589.0,France,6.64,2011-11
566408,22360,GLASS JAR ENGLISH CONFECTIONERY,2,2011-09-12 13:43:00,2.95,16984.0,United Kingdom,5.9,2011-09
578063,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-11-22 15:36:00,0.29,16929.0,United Kingdom,6.959999999999999,2011-11
569207,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,2011-10-02 11:04:00,1.06,17811.0,United Kingdom,6.36,2011-10
555916,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2,2011-06-07 16:16:00,2.1,14958.0,United Kingdom,4.2,2011-06
579403,23343,JUMBO BAG VINTAGE CHRISTMAS ,40,2011-11-29 12:15:00,2.08,14503.0,United Kingdom,83.2,2011-11
575837,21175,GIN + TONIC DIET METAL SIGN,1,2011-11-11 11:37:00,2.55,12748.0,United Kingdom,2.55,2011-11
542085,22659,LUNCH BOX I LOVE LONDON,4,2011-01-25 12:33:00,1.95,14534.0,United Kingdom,7.8,2011-01
563818,23203,JUMBO BAG VINTAGE DOILY ,40,2011-08-19 11:55:00,2.08,13327.0,United Kingdom,83.2,2011-08
560271,22100,SKULLS SQUARE TISSUE BOX,1,2011-07-17 14:51:00,0.39,16474.0,United Kingdom,0.39,2011-07
542890,84946,ANTIQUE SILVER TEA GLASS ETCHED,72,2011-02-01 13:25:00,1.06,15311.0,United Kingdom,76.32000000000001,2011-02
578834,21259,VICTORIAN SEWING BOX SMALL ,8,2011-11-25 15:32:00,5.95,18109.0,United Kingdom,47.6,2011-11
546479,POST,POSTAGE,3,2011-03-14 11:38:00,18.0,12682.0,France,54.0,2011-03
572055,71053,WHITE METAL LANTERN,1,2011-10-20 12:34:00,3.75,17346.0,United Kingdom,3.75,2011-10
547862,21447,12 IVORY ROSE PEG PLACE SETTINGS,24,2011-03-27 12:54:00,1.25,12841.0,United Kingdom,30.0,2011-03
568046,23068,ALUMINIUM STAMPED HEART,1,2011-09-23 12:16:00,2.49,18118.0,United Kingdom,2.49,2011-09
564912,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-08-31 12:33:00,1.65,12490.0,France,19.799999999999997,2011-08
570177,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2011-10-07 14:17:00,1.65,17509.0,United Kingdom,16.5,2011-10
556876,47518F,ICON PLACEMAT POP ART ELVIS,9,2011-06-15 11:56:00,0.12,16241.0,United Kingdom,1.08,2011-06
541593,85053,FRENCH ENAMEL CANDLEHOLDER,3,2011-01-19 15:20:00,2.1,17611.0,United Kingdom,6.300000000000001,2011-01
562085,23173,REGENCY TEAPOT ROSES ,2,2011-08-02 12:27:00,9.95,15228.0,United Kingdom,19.9,2011-08
542429,22553,PLASTERS IN TIN SKULLS,12,2011-01-28 10:08:00,1.65,13330.0,United Kingdom,19.799999999999997,2011-01
557019,21067,VINTAGE RED TEATIME MUG,1,2011-06-16 12:45:00,1.25,15907.0,United Kingdom,1.25,2011-06
572068,22595,GINGHAM HEART DECORATION,12,2011-10-20 13:20:00,0.85,13159.0,United Kingdom,10.2,2011-10
562218,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-08-03 14:07:00,0.42,13851.0,United Kingdom,10.08,2011-08
580640,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-12-05 12:51:00,0.42,16910.0,United Kingdom,0.84,2011-12
537057,22356,CHARLOTTE BAG PINK POLKADOT,2,2010-12-05 11:49:00,0.85,15351.0,United Kingdom,1.7,2010-12
563097,22430,ENAMEL WATERING CAN CREAM,4,2011-08-12 09:11:00,4.95,17642.0,United Kingdom,19.8,2011-08
550630,85163B,BLACK BAROQUE WALL CLOCK ,12,2011-04-19 14:49:00,3.95,14298.0,United Kingdom,47.400000000000006,2011-04
561085,20719,WOODLAND CHARLOTTE BAG,10,2011-07-25 09:26:00,0.85,14367.0,United Kingdom,8.5,2011-07
557129,71270,PHOTO CLIP LINE,5,2011-06-16 19:59:00,1.25,17841.0,United Kingdom,6.25,2011-06
580092,23123,COCKTAIL SWORDS 50 PIECES,12,2011-12-01 14:38:00,0.83,13969.0,United Kingdom,9.959999999999999,2011-12
553565,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2011-05-18 09:01:00,9.95,17505.0,United Kingdom,19.9,2011-05
551655,21896,POTTING SHED TWINE,1,2011-05-03 12:07:00,2.1,17757.0,United Kingdom,2.1,2011-05
546996,21693,SMALL HAMMERED SILVER CANDLEPOT ,6,2011-03-18 13:27:00,2.95,17060.0,United Kingdom,17.700000000000003,2011-03
550629,21174,POTTERING IN THE SHED METAL SIGN,12,2011-04-19 14:48:00,2.08,13782.0,United Kingdom,24.96,2011-04
575517,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-11-10 10:49:00,9.95,14562.0,United Kingdom,19.9,2011-11
560394,22716,CARD CIRCUS PARADE,12,2011-07-18 13:35:00,0.42,14390.0,United Kingdom,5.04,2011-07
565408,22136,LOVE HEART SOCK HANGER,2,2011-09-04 11:12:00,1.65,16813.0,United Kingdom,3.3,2011-09
550656,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-04-20 08:07:00,2.95,17652.0,United Kingdom,17.700000000000003,2011-04
560180,23082,SET 6 PAPER TABLE LANTERN HEARTS ,12,2011-07-15 11:38:00,3.75,14640.0,United Kingdom,45.0,2011-07
577314,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-11-18 13:23:00,2.95,12444.0,Norway,17.700000000000003,2011-11
537381,22601,CHRISTMAS RETROSPOT ANGEL WOOD,17,2010-12-06 13:13:00,0.85,14667.0,United Kingdom,14.45,2010-12
569143,23156,SET OF 5 MINI GROCERY MAGNETS,2,2011-09-30 15:04:00,2.08,15867.0,United Kingdom,4.16,2011-09
541631,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-01-20 10:48:00,0.65,12637.0,France,7.800000000000001,2011-01
566055,21116,OWL DOORSTOP,1,2011-09-08 15:05:00,4.95,15453.0,United Kingdom,4.95,2011-09
557793,23174,REGENCY SUGAR BOWL GREEN,2,2011-06-22 17:30:00,4.15,14998.0,United Kingdom,8.3,2011-06
565594,22113,GREY HEART HOT WATER BOTTLE,4,2011-09-05 14:11:00,4.25,13510.0,United Kingdom,17.0,2011-09
545460,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-03-02 17:33:00,2.95,13230.0,United Kingdom,2.95,2011-03
550439,47566B,TEA TIME PARTY BUNTING,4,2011-04-18 12:17:00,4.95,18231.0,United Kingdom,19.8,2011-04
571281,22796,PHOTO FRAME 3 CLASSIC HANGING,6,2011-10-16 13:23:00,8.5,14088.0,United Kingdom,51.0,2011-10
541280,21197,MULTICOLOUR  CONFETTI IN TUBE,12,2011-01-17 11:57:00,1.65,15296.0,United Kingdom,19.799999999999997,2011-01
575931,23210,WHITE ROCKING HORSE HAND PAINTED,24,2011-11-13 10:35:00,1.25,16560.0,United Kingdom,30.0,2011-11
568346,85129C,BEADED CRYSTAL HEART BLUE SMALL,1,2011-09-26 15:28:00,2.46,14096.0,United Kingdom,2.46,2011-09
543164,22469,HEART OF WICKER SMALL,6,2011-02-03 19:32:00,1.65,13208.0,United Kingdom,9.899999999999999,2011-02
539837,48116,DOORMAT MULTICOLOUR STRIPE,1,2010-12-22 13:48:00,7.95,14532.0,United Kingdom,7.95,2010-12
577072,22070,SMALL RED RETROSPOT MUG IN BOX ,6,2011-11-17 15:02:00,3.75,15089.0,United Kingdom,22.5,2011-11
562807,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2011-08-09 14:57:00,0.42,16053.0,United Kingdom,50.4,2011-08
577855,22530,MAGIC DRAWING SLATE DOLLY GIRL ,3,2011-11-22 11:18:00,0.42,15877.0,United Kingdom,1.26,2011-11
546005,21397,BLUE POLKADOT EGG CUP ,12,2011-03-08 15:17:00,0.39,14426.0,United Kingdom,4.68,2011-03
566987,23018,LARGE APOTHECARY MEASURING JAR ,3,2011-09-16 10:56:00,12.5,12476.0,Germany,37.5,2011-09
572318,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-10-23 16:19:00,3.75,15436.0,United Kingdom,3.75,2011-10
573913,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,24,2011-11-01 15:49:00,1.25,17653.0,United Kingdom,30.0,2011-11
537603,22470,HEART OF WICKER LARGE,12,2010-12-07 12:49:00,2.95,14673.0,United Kingdom,35.400000000000006,2010-12
570598,22705,WRAP GREEN PEARS ,25,2011-10-11 11:55:00,0.42,14175.0,United Kingdom,10.5,2011-10
579387,23695,DOILY THANK YOU CARD,12,2011-11-29 12:06:00,0.42,14452.0,United Kingdom,5.04,2011-11
543022,35095B,RED VICTORIAN FABRIC OVAL BOX,6,2011-02-02 14:37:00,0.42,16771.0,United Kingdom,2.52,2011-02
542708,22854,CREAM SWEETHEART EGG HOLDER,24,2011-01-31 13:07:00,4.25,17621.0,United Kingdom,102.0,2011-01
555567,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-06-05 15:25:00,0.83,17050.0,United Kingdom,9.959999999999999,2011-06
578155,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-23 11:32:00,0.95,12748.0,United Kingdom,1.9,2011-11
541855,20886,BOX OF 9 PEBBLE CANDLES,1,2011-01-23 14:59:00,1.95,13742.0,United Kingdom,1.95,2011-01
563262,22406,MONEY BOX KINGS CHOICE DESIGN,6,2011-08-15 12:44:00,1.25,15311.0,United Kingdom,7.5,2011-08
568061,22650,CERAMIC PIRATE CHEST MONEY BANK,1,2011-09-23 13:12:00,1.45,16910.0,United Kingdom,1.45,2011-09
565863,22914,BLUE COAT RACK PARIS FASHION,3,2011-09-07 15:00:00,4.95,17422.0,United Kingdom,14.850000000000001,2011-09
580482,23423,PANTRY 3 HOOK ROLLING PIN HANGER,1,2011-12-04 12:44:00,3.75,16033.0,United Kingdom,3.75,2011-12
553214,47590B,PINK HAPPY BIRTHDAY BUNTING,12,2011-05-16 09:49:00,5.45,13408.0,United Kingdom,65.4,2011-05
575583,16169E,WRAP 50'S  CHRISTMAS,25,2011-11-10 11:55:00,0.42,14456.0,United Kingdom,10.5,2011-11
565734,23425,STORAGE TIN HOME SWEET HOME,3,2011-09-06 12:15:00,2.49,17191.0,United Kingdom,7.470000000000001,2011-09
561808,23199,JUMBO BAG APPLES,10,2011-07-29 15:11:00,2.08,13534.0,United Kingdom,20.8,2011-07
550201,22494,EMERGENCY FIRST AID TIN ,12,2011-04-15 10:25:00,1.25,12769.0,Brazil,15.0,2011-04
581175,22973,CHILDREN'S CIRCUS PARADE MUG,48,2011-12-07 15:16:00,1.45,14646.0,Netherlands,69.6,2011-12
570640,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-10-11 12:38:00,1.65,12474.0,Germany,19.799999999999997,2011-10
581538,23524,WALL ART HORSE & PONY ,1,2011-12-09 11:34:00,3.75,14446.0,United Kingdom,3.75,2011-12
552554,23170,REGENCY TEA PLATE ROSES ,12,2011-05-10 11:04:00,1.65,12843.0,United Kingdom,19.799999999999997,2011-05
573311,22728,ALARM CLOCK BAKELIKE PINK,1,2011-10-28 16:45:00,3.75,14071.0,United Kingdom,3.75,2011-10
538210,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2010-12-10 11:44:00,1.25,14256.0,United Kingdom,30.0,2010-12
563253,21311,SET/4 BIRD MIRROR MAGNETS ,2,2011-08-15 12:04:00,0.29,15218.0,United Kingdom,0.58,2011-08
549837,48138,DOORMAT UNION FLAG,10,2011-04-12 13:38:00,6.75,16705.0,United Kingdom,67.5,2011-04
567697,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,2011-09-22 08:41:00,0.83,16558.0,United Kingdom,9.959999999999999,2011-09
568898,22619,SET OF 6 SOLDIER SKITTLES,4,2011-09-29 13:17:00,3.75,13354.0,United Kingdom,15.0,2011-09
573275,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3,2011-10-28 13:12:00,2.55,15311.0,United Kingdom,7.6499999999999995,2011-10
557466,21243,PINK  POLKADOT PLATE ,8,2011-06-20 13:08:00,1.69,13815.0,Germany,13.52,2011-06
571275,23193,BUFFALO BILL TREASURE BOOK BOX,2,2011-10-16 12:28:00,2.25,15994.0,United Kingdom,4.5,2011-10
556641,23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,16,2011-06-13 15:44:00,0.83,13663.0,United Kingdom,13.28,2011-06
546524,22148,EASTER CRAFT 4 CHICKS ,5,2011-03-14 12:51:00,1.95,17811.0,United Kingdom,9.75,2011-03
550918,21894,POTTING SHED SEED ENVELOPES,12,2011-04-21 14:03:00,1.25,17630.0,United Kingdom,15.0,2011-04
541279,21181,PLEASE ONE PERSON METAL SIGN,12,2011-01-17 11:55:00,2.1,18223.0,United Kingdom,25.200000000000003,2011-01
563854,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-08-19 15:24:00,0.65,12364.0,Belgium,7.800000000000001,2011-08
558501,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-06-30 10:19:00,3.95,13871.0,United Kingdom,15.8,2011-06
557626,23108,SET OF 10 LED DOLLY LIGHTS,4,2011-06-21 14:29:00,6.25,14175.0,United Kingdom,25.0,2011-06
558096,20616,CHERRY BLOSSOM PASSPORT COVER,1,2011-06-26 13:24:00,0.75,15532.0,United Kingdom,0.75,2011-06
577485,22745,POPPY'S PLAYHOUSE BEDROOM ,2,2011-11-20 11:56:00,2.1,16360.0,United Kingdom,4.2,2011-11
555124,22865,HAND WARMER OWL DESIGN,2,2011-05-31 15:26:00,2.1,18204.0,United Kingdom,4.2,2011-05
559358,10133,COLOURING PENCILS BROWN TUBE,20,2011-07-07 19:14:00,0.42,15675.0,United Kingdom,8.4,2011-07
547667,22995,TRAVEL CARD WALLET SUKI,24,2011-03-24 13:25:00,0.42,16700.0,United Kingdom,10.08,2011-03
538255,21588,RETROSPOT GIANT TUBE MATCHES,12,2010-12-10 12:33:00,2.55,14911.0,EIRE,30.599999999999998,2010-12
563688,84006,MAGIC TREE -PAPER FLOWERS,24,2011-08-18 12:41:00,0.85,16767.0,United Kingdom,20.4,2011-08
572281,48187,DOORMAT NEW ENGLAND,2,2011-10-23 11:10:00,8.25,17211.0,United Kingdom,16.5,2011-10
546159,21154,RED RETROSPOT OVEN GLOVE ,10,2011-03-10 09:41:00,1.25,16471.0,United Kingdom,12.5,2011-03
554083,22621,TRADITIONAL KNITTING NANCY,4,2011-05-22 11:51:00,1.65,18125.0,United Kingdom,6.6,2011-05
557885,20665,RED RETROSPOT PURSE ,6,2011-06-23 13:37:00,2.95,12465.0,Belgium,17.700000000000003,2011-06
580396,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-12-04 11:00:00,1.65,13838.0,United Kingdom,1.65,2011-12
558086,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-06-26 11:59:00,9.95,16728.0,United Kingdom,9.95,2011-06
544676,22996,TRAVEL CARD WALLET VINTAGE TICKET,2,2011-02-22 16:03:00,0.42,17841.0,United Kingdom,0.84,2011-02
539414,22834,HAND WARMER BABUSHKA DESIGN,6,2010-12-17 13:45:00,2.1,16931.0,United Kingdom,12.600000000000001,2010-12
553691,21211,SET OF 72 SKULL PAPER  DOILIES,1,2011-05-18 14:08:00,1.45,15311.0,United Kingdom,1.45,2011-05
537163,22659,LUNCH BOX I LOVE LONDON,12,2010-12-05 13:21:00,1.95,17863.0,United Kingdom,23.4,2010-12
568193,51014A,"FEATHER PEN,HOT PINK",12,2011-09-25 14:37:00,0.39,17107.0,United Kingdom,4.68,2011-09
568665,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-09-28 12:52:00,1.25,13018.0,United Kingdom,15.0,2011-09
569690,23129,HEART SHAPED HOLLY WREATH,12,2011-10-05 15:04:00,4.15,15351.0,United Kingdom,49.800000000000004,2011-10
539464,22728,ALARM CLOCK BAKELIKE PINK,1,2010-12-19 11:35:00,3.75,17913.0,United Kingdom,3.75,2010-12
547107,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-03-21 11:34:00,1.06,17315.0,United Kingdom,101.76,2011-03
567373,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-09-20 09:31:00,2.08,16700.0,United Kingdom,24.96,2011-09
555858,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-06-07 14:12:00,4.95,14911.0,EIRE,14.850000000000001,2011-06
567189,85049A,TRADITIONAL CHRISTMAS RIBBONS,24,2011-09-19 09:10:00,1.25,17069.0,United Kingdom,30.0,2011-09
541486,84849D,HOT BATHS SOAP HOLDER,2,2011-01-18 13:15:00,1.69,18109.0,United Kingdom,3.38,2011-01
543033,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-02-02 15:48:00,4.95,17841.0,United Kingdom,4.95,2011-02
547658,22951,60 CAKE CASES DOLLY GIRL DESIGN,4,2011-03-24 13:04:00,0.55,13736.0,United Kingdom,2.2,2011-03
577746,22357,KINGS CHOICE BISCUIT TIN,4,2011-11-21 14:17:00,4.25,15274.0,United Kingdom,17.0,2011-11
552198,22079,RIBBON REEL HEARTS DESIGN ,2,2011-05-06 14:47:00,1.65,15552.0,United Kingdom,3.3,2011-05
580127,22312,OFFICE MUG WARMER POLKADOT,6,2011-12-01 17:51:00,2.95,14911.0,EIRE,17.700000000000003,2011-12
547246,22726,ALARM CLOCK BAKELIKE GREEN,24,2011-03-22 08:54:00,3.75,16191.0,United Kingdom,90.0,2011-03
569140,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-09-30 14:59:00,2.95,14503.0,United Kingdom,17.700000000000003,2011-09
544935,22077,6 RIBBONS RUSTIC CHARM,24,2011-02-25 09:09:00,1.65,13870.0,United Kingdom,39.599999999999994,2011-02
537995,22788,BROCANTE COAT RACK,2,2010-12-09 11:39:00,9.95,12712.0,Germany,19.9,2010-12
573937,79321,CHILLI LIGHTS,4,2011-11-02 10:40:00,5.75,15830.0,United Kingdom,23.0,2011-11
568710,23196,VINTAGE LEAF MAGNETIC NOTEPAD,1,2011-09-28 15:42:00,1.45,14649.0,United Kingdom,1.45,2011-09
555850,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-06-07 13:35:00,1.95,16550.0,United Kingdom,3.9,2011-06
568202,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-09-25 15:01:00,1.25,15366.0,United Kingdom,15.0,2011-09
555076,22921,HERB MARKER CHIVES ,12,2011-05-31 12:11:00,0.65,13900.0,United Kingdom,7.800000000000001,2011-05
549274,22431,WATERING CAN BLUE ELEPHANT,6,2011-04-07 13:07:00,1.95,12721.0,France,11.7,2011-04
570225,16216,LETTER SHAPE PENCIL SHARPENER,15,2011-10-09 13:15:00,0.06,16595.0,United Kingdom,0.8999999999999999,2011-10
581233,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-12-08 10:33:00,3.75,13436.0,United Kingdom,15.0,2011-12
561098,23207,LUNCH BAG ALPHABET DESIGN,10,2011-07-25 10:56:00,1.65,14194.0,United Kingdom,16.5,2011-07
547794,21495,SKULLS AND CROSSBONES WRAP,25,2011-03-25 12:13:00,0.42,14085.0,United Kingdom,10.5,2011-03
566600,23397,FOOT STOOL HOME SWEET HOME ,4,2011-09-13 15:41:00,9.95,13704.0,United Kingdom,39.8,2011-09
540351,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2011-01-06 14:26:00,0.42,12735.0,France,10.08,2011-01
565434,20726,LUNCH BAG WOODLAND,3,2011-09-04 13:35:00,1.65,12867.0,United Kingdom,4.949999999999999,2011-09
559107,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-07-06 11:22:00,1.25,15334.0,United Kingdom,1.25,2011-07
560010,21499,BLUE POLKADOT WRAP,25,2011-07-14 12:48:00,0.42,13178.0,United Kingdom,10.5,2011-07
549687,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-04-11 13:29:00,0.55,12363.0,Unspecified,13.200000000000001,2011-04
581407,23355,HOT WATER BOTTLE KEEP CALM,2,2011-12-08 13:59:00,4.95,13263.0,United Kingdom,9.9,2011-12
537137,20971,PINK BLUE FELT CRAFT TRINKET BOX,4,2010-12-05 12:43:00,1.25,16327.0,United Kingdom,5.0,2010-12
554015,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-05-20 13:14:00,0.85,17644.0,United Kingdom,8.5,2011-05
559544,22398,MAGNETS PACK OF 4 SWALLOWS,1,2011-07-10 13:52:00,0.39,17126.0,United Kingdom,0.39,2011-07
580512,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-12-04 13:55:00,2.08,12673.0,Germany,20.8,2011-12
544294,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-02-17 12:42:00,1.25,15601.0,United Kingdom,15.0,2011-02
572544,85099B,JUMBO BAG RED RETROSPOT,2,2011-10-24 16:34:00,2.08,16023.0,United Kingdom,4.16,2011-10
569222,21465,PINK FLOWER CROCHET FOOD COVER,2,2011-10-02 13:46:00,3.75,15906.0,United Kingdom,7.5,2011-10
560410,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2011-07-18 14:28:00,2.95,17213.0,United Kingdom,23.6,2011-07
553002,M,Manual,2,2011-05-12 15:26:00,1.95,13263.0,United Kingdom,3.9,2011-05
565424,23342,MINT DINER WALL CLOCK,2,2011-09-04 12:24:00,8.5,15215.0,United Kingdom,17.0,2011-09
573390,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-10-30 14:53:00,4.95,17213.0,United Kingdom,14.850000000000001,2011-10
539002,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2010-12-15 12:30:00,4.95,14527.0,United Kingdom,19.8,2010-12
